event_id,customer_id,event_date,event_type,old_mrr,new_mrr,delta_mrr
5369,CUST_02510,2024-02-01,expansion,403.33,525.21,121.88000000000005
5370,CUST_02510,2024-03-01,contraction,525.21,481.41,-43.80000000000001
5371,CUST_02510,2024-09-01,churn,481.41,0.0,-481.41
5372,CUST_02511,2022-03-24,new,0.0,125.71,125.71
5373,CUST_02511,2024-01-01,churn,125.71,0.0,-125.71
5374,CUST_02512,2023-03-25,new,0.0,112.9,112.9
5375,CUST_02512,2023-04-01,churn,112.9,0.0,-112.9
5376,CUST_02513,2023-10-12,new,0.0,478.87,478.87
5377,CUST_02513,2024-03-01,expansion,478.87,615.93,137.05999999999995
5378,CUST_02514,2024-02-19,new,0.0,139.71,139.71
5379,CUST_02515,2024-04-08,new,0.0,296.38,296.38
5380,CUST_02515,2024-08-01,contraction,296.38,252.07,-44.31
5381,CUST_02516,2024-10-14,new,0.0,136.89,136.89
5382,CUST_02517,2023-06-01,new,0.0,1674.08,1674.08
5383,CUST_02517,2024-09-01,contraction,1674.08,1541.39,-132.68999999999983
5384,CUST_02518,2024-03-27,new,0.0,287.94,287.94
5385,CUST_02519,2023-05-10,new,0.0,132.91,132.91
5386,CUST_02519,2023-12-01,churn,132.91,0.0,-132.91
5387,CUST_02520,2023-10-24,new,0.0,89.63,89.63
5388,CUST_02520,2023-11-01,contraction,89.63,79.72,-9.909999999999997
5389,CUST_02520,2024-02-01,expansion,79.72,115.58,35.86
5390,CUST_02520,2024-04-01,expansion,115.58,146.85,31.269999999999996
5391,CUST_02520,2024-07-01,churn,146.85,0.0,-146.85
5392,CUST_02521,2024-11-03,new,0.0,70.11,70.11
5393,CUST_02521,2024-12-01,expansion,70.11,94.17,24.060000000000002
5394,CUST_02522,2022-11-24,new,0.0,51.14,51.14
5395,CUST_02523,2023-11-14,new,0.0,105.29,105.29
5396,CUST_02523,2024-06-01,expansion,105.29,150.29,44.999999999999986
5397,CUST_02523,2024-09-01,expansion,150.29,184.56,34.27000000000001
5398,CUST_02523,2024-10-01,expansion,184.56,228.72,44.16
5399,CUST_02523,2024-11-01,expansion,228.72,301.85,73.13000000000002
5400,CUST_02524,2023-10-01,new,0.0,60.3,60.3
5401,CUST_02525,2024-02-01,new,0.0,51.12,51.12
5402,CUST_02525,2024-07-01,expansion,51.12,60.95,9.830000000000005
5403,CUST_02526,2023-11-14,new,0.0,219.62,219.62
5404,CUST_02526,2024-08-01,expansion,219.62,314.42,94.80000000000001
5405,CUST_02527,2024-07-03,new,0.0,77.89,77.89
5406,CUST_02528,2023-01-26,new,0.0,445.92,445.92
5407,CUST_02528,2024-08-01,expansion,445.92,578.34,132.42000000000002
5408,CUST_02529,2024-04-15,new,0.0,79.62,79.62
5409,CUST_02529,2024-09-01,contraction,79.62,69.86,-9.760000000000005
5410,CUST_02530,2024-03-08,new,0.0,73.58,73.58
5411,CUST_02530,2024-05-01,contraction,73.58,60.84,-12.739999999999995
5412,CUST_02530,2024-09-01,expansion,60.84,82.37,21.53
5413,CUST_02531,2023-10-22,new,0.0,79.18,79.18
5414,CUST_02532,2024-02-04,new,0.0,110.37,110.37
5415,CUST_02532,2024-06-01,expansion,110.37,137.16,26.789999999999992
5416,CUST_02532,2024-07-01,expansion,137.16,184.48,47.31999999999999
5417,CUST_02533,2023-01-08,new,0.0,90.87,90.87
5418,CUST_02533,2023-07-01,churn,90.87,0.0,-90.87
5419,CUST_02534,2023-03-23,new,0.0,402.09,402.09
5420,CUST_02534,2024-07-01,expansion,402.09,464.4,62.31
5421,CUST_02535,2024-02-01,new,0.0,2417.28,2417.28
5422,CUST_02536,2023-12-06,new,0.0,126.2,126.2
5423,CUST_02536,2024-02-01,contraction,126.2,105.74,-20.460000000000008
5424,CUST_02536,2024-07-01,expansion,105.74,144.93,39.19000000000001
5425,CUST_02537,2024-12-13,new,0.0,487.3,487.3
5426,CUST_02538,2022-03-14,new,0.0,82.37,82.37
5427,CUST_02538,2023-03-01,contraction,82.37,66.84,-15.530000000000001
5428,CUST_02538,2023-11-01,churn,66.84,0.0,-66.84
5429,CUST_02539,2024-03-27,new,0.0,60.82,60.82
5430,CUST_02539,2024-06-01,expansion,60.82,75.08,14.259999999999998
5431,CUST_02540,2024-02-24,new,0.0,327.96,327.96
5432,CUST_02540,2024-09-01,expansion,327.96,469.98,142.02000000000004
5433,CUST_02541,2023-03-10,new,0.0,143.61,143.61
5434,CUST_02542,2024-10-15,new,0.0,102.64,102.64
5435,CUST_02543,2023-11-26,new,0.0,56.87,56.87
5436,CUST_02543,2023-12-01,churn,56.87,0.0,-56.87
5437,CUST_02544,2024-02-23,new,0.0,149.0,149.0
5438,CUST_02545,2024-10-16,new,0.0,107.61,107.61
5439,CUST_02545,2024-12-01,expansion,107.61,126.73,19.120000000000005
5440,CUST_02546,2024-12-27,new,0.0,2420.9,2420.9
5441,CUST_02547,2022-05-07,new,0.0,495.9,495.9
5442,CUST_02547,2024-11-01,expansion,495.9,704.29,208.39
5443,CUST_02548,2024-03-16,new,0.0,408.32,408.32
5444,CUST_02548,2024-12-01,expansion,408.32,473.59,65.26999999999998
5445,CUST_02549,2023-02-23,new,0.0,481.93,481.93
5446,CUST_02549,2024-03-01,contraction,481.93,453.16,-28.769999999999982
5447,CUST_02549,2024-04-01,churn,453.16,0.0,-453.16
5448,CUST_02550,2024-11-07,new,0.0,78.19,78.19
5449,CUST_02551,2023-02-20,new,0.0,357.03,357.03
5450,CUST_02551,2024-04-01,churn,357.03,0.0,-357.03
5451,CUST_02552,2023-12-22,new,0.0,1660.66,1660.66
5452,CUST_02553,2024-11-23,new,0.0,116.53,116.53
5453,CUST_02554,2024-02-10,new,0.0,462.75,462.75
5454,CUST_02554,2024-06-01,expansion,462.75,624.97,162.22000000000003
5455,CUST_02555,2024-04-11,new,0.0,2270.66,2270.66
5456,CUST_02556,2022-11-25,new,0.0,120.59,120.59
5457,CUST_02556,2024-02-01,expansion,120.59,170.43,49.84
5458,CUST_02556,2024-10-01,churn,170.43,0.0,-170.43
5459,CUST_02557,2024-10-18,new,0.0,113.29,113.29
5460,CUST_02557,2024-12-01,churn,113.29,0.0,-113.29
5461,CUST_02558,2024-08-19,new,0.0,61.47,61.47
5462,CUST_02559,2023-10-13,new,0.0,380.34,380.34
5463,CUST_02559,2023-11-01,contraction,380.34,360.97,-19.369999999999948
5464,CUST_02559,2024-07-01,expansion,360.97,518.55,157.57999999999993
5465,CUST_02559,2024-10-01,contraction,518.55,469.34,-49.20999999999998
5466,CUST_02560,2022-03-11,new,0.0,58.41,58.41
5467,CUST_02560,2023-06-01,churn,58.41,0.0,-58.41
5468,CUST_02561,2023-03-26,new,0.0,70.58,70.58
5469,CUST_02562,2023-01-06,new,0.0,354.62,354.62
5470,CUST_02562,2024-03-01,churn,354.62,0.0,-354.62
5471,CUST_02563,2022-10-03,new,0.0,53.76,53.76
5472,CUST_02563,2023-08-01,churn,53.76,0.0,-53.76
5473,CUST_02564,2024-01-22,new,0.0,58.31,58.31
5474,CUST_02564,2024-05-01,churn,58.31,0.0,-58.31
5475,CUST_02565,2024-03-21,new,0.0,139.27,139.27
5476,CUST_02565,2024-05-01,expansion,139.27,162.88,23.609999999999985
5477,CUST_02565,2024-08-01,expansion,162.88,204.76,41.879999999999995
5478,CUST_02566,2024-01-18,new,0.0,312.79,312.79
5479,CUST_02566,2024-04-01,expansion,312.79,413.12,100.32999999999998
5480,CUST_02566,2024-06-01,contraction,413.12,388.57,-24.55000000000001
5481,CUST_02567,2023-12-23,new,0.0,483.56,483.56
5482,CUST_02567,2024-08-01,expansion,483.56,649.07,165.51000000000005
5483,CUST_02568,2022-12-27,new,0.0,2357.49,2357.49
5484,CUST_02568,2024-01-01,contraction,2357.49,2102.62,-254.8699999999999
5485,CUST_02569,2024-11-06,new,0.0,427.68,427.68
5486,CUST_02569,2024-11-01,expansion,427.68,530.45,102.77000000000004
5487,CUST_02570,2024-11-20,new,0.0,296.2,296.2
5488,CUST_02570,2024-11-20,churn,296.2,0.0,-296.2
5489,CUST_02571,2024-08-19,new,0.0,68.24,68.24
5490,CUST_02571,2024-10-01,expansion,68.24,86.88,18.64
5491,CUST_02572,2023-08-03,new,0.0,486.89,486.89
5492,CUST_02572,2024-08-01,churn,486.89,0.0,-486.89
5493,CUST_02573,2022-01-17,new,0.0,115.48,115.48
5494,CUST_02574,2023-01-04,new,0.0,110.8,110.8
5495,CUST_02575,2023-08-08,new,0.0,426.86,426.86
5496,CUST_02575,2024-07-01,expansion,426.86,571.37,144.51
5497,CUST_02576,2023-02-20,new,0.0,366.72,366.72
5498,CUST_02576,2023-04-01,churn,366.72,0.0,-366.72
5499,CUST_02577,2023-01-06,new,0.0,81.02,81.02
5500,CUST_02577,2023-01-01,contraction,81.02,65.29,-15.72999999999999
5501,CUST_02577,2023-03-01,contraction,65.29,57.03,-8.260000000000005
5502,CUST_02577,2023-03-01,churn,57.03,0.0,-57.03
5503,CUST_02578,2023-04-05,new,0.0,119.24,119.24
5504,CUST_02578,2023-05-01,churn,119.24,0.0,-119.24
5505,CUST_02579,2023-11-16,new,0.0,86.72,86.72
5506,CUST_02579,2024-02-01,contraction,86.72,76.05,-10.670000000000002
5507,CUST_02579,2024-05-01,expansion,76.05,92.79,16.74000000000001
5508,CUST_02580,2022-06-03,new,0.0,72.95,72.95
5509,CUST_02580,2022-09-01,churn,72.95,0.0,-72.95
5510,CUST_02581,2022-10-07,new,0.0,2436.64,2436.64
5511,CUST_02581,2024-01-01,contraction,2436.64,1976.6,-460.03999999999996
5512,CUST_02582,2022-03-06,new,0.0,386.35,386.35
5513,CUST_02582,2024-11-01,expansion,386.35,478.32,91.96999999999997
5514,CUST_02582,2024-12-01,expansion,478.32,648.98,170.66000000000003
5515,CUST_02583,2024-06-17,new,0.0,2839.44,2839.44
5516,CUST_02584,2023-01-03,new,0.0,66.31,66.31
5517,CUST_02584,2023-09-01,churn,66.31,0.0,-66.31
5518,CUST_02585,2022-10-21,new,0.0,116.04,116.04
5519,CUST_02585,2022-11-01,contraction,116.04,98.04,-18.0
5520,CUST_02585,2024-04-01,contraction,98.04,86.36,-11.680000000000007
5521,CUST_02585,2024-07-01,churn,86.36,0.0,-86.36
5522,CUST_02586,2024-10-20,new,0.0,140.91,140.91
5523,CUST_02587,2022-02-06,new,0.0,135.8,135.8
5524,CUST_02587,2022-07-01,contraction,135.8,128.36,-7.439999999999998
5525,CUST_02587,2023-04-01,churn,128.36,0.0,-128.36
5526,CUST_02588,2023-12-07,new,0.0,229.32,229.32
5527,CUST_02588,2024-05-01,expansion,229.32,296.41,67.09000000000003
5528,CUST_02588,2024-08-01,expansion,296.41,343.93,47.51999999999998
5529,CUST_02588,2024-10-01,churn,343.93,0.0,-343.93
5530,CUST_02589,2023-03-20,new,0.0,396.03,396.03
5531,CUST_02590,2024-03-04,new,0.0,496.0,496.0
5532,CUST_02590,2024-07-01,expansion,496.0,583.34,87.34000000000003
5533,CUST_02590,2024-12-01,expansion,583.34,719.51,136.16999999999996
5534,CUST_02591,2022-10-08,new,0.0,385.57,385.57
5535,CUST_02591,2024-01-01,expansion,385.57,558.42,172.84999999999997
5536,CUST_02591,2024-03-01,expansion,558.42,796.41,237.99
5537,CUST_02592,2023-03-08,new,0.0,58.61,58.61
5538,CUST_02592,2023-11-01,contraction,58.61,55.11,-3.5
5539,CUST_02593,2024-01-27,new,0.0,107.36,107.36
5540,CUST_02593,2024-10-01,contraction,107.36,91.79,-15.569999999999993
5541,CUST_02594,2022-01-06,new,0.0,103.45,103.45
5542,CUST_02594,2023-03-01,churn,103.45,0.0,-103.45
5543,CUST_02595,2024-11-02,new,0.0,109.39,109.39
5544,CUST_02596,2022-02-20,new,0.0,52.9,52.9
5545,CUST_02596,2022-02-01,contraction,52.9,49.57,-3.3299999999999983
5546,CUST_02596,2023-08-01,contraction,49.57,40.67,-8.899999999999999
5547,CUST_02596,2024-07-01,expansion,40.67,58.52,17.85
5548,CUST_02596,2024-12-01,expansion,58.52,79.38,20.859999999999992
5549,CUST_02597,2022-01-23,new,0.0,126.45,126.45
5550,CUST_02597,2023-05-01,churn,126.45,0.0,-126.45
5551,CUST_02598,2024-02-14,new,0.0,229.07,229.07
5552,CUST_02599,2024-11-18,new,0.0,117.36,117.36
5553,CUST_02600,2023-12-06,new,0.0,399.64,399.64
5554,CUST_02600,2024-09-01,expansion,399.64,477.67,78.03000000000003
5555,CUST_02601,2023-03-01,new,0.0,70.72,70.72
5556,CUST_02601,2023-03-01,contraction,70.72,58.46,-12.259999999999998
5557,CUST_02601,2024-01-01,contraction,58.46,51.13,-7.329999999999998
5558,CUST_02602,2024-02-01,new,0.0,224.56,224.56
5559,CUST_02603,2024-05-10,new,0.0,77.13,77.13
5560,CUST_02604,2024-10-23,new,0.0,103.21,103.21
5561,CUST_02605,2022-09-14,new,0.0,68.77,68.77
5562,CUST_02605,2023-05-01,churn,68.77,0.0,-68.77
5563,CUST_02606,2022-12-15,new,0.0,2464.24,2464.24
5564,CUST_02606,2023-06-01,contraction,2464.24,1973.14,-491.0999999999997
5565,CUST_02607,2023-03-16,new,0.0,111.38,111.38
5566,CUST_02607,2023-05-01,churn,111.38,0.0,-111.38
5567,CUST_02608,2024-03-04,new,0.0,119.93,119.93
5568,CUST_02608,2024-03-01,expansion,119.93,151.02,31.090000000000003
5569,CUST_02609,2022-08-08,new,0.0,474.14,474.14
5570,CUST_02609,2022-09-01,contraction,474.14,418.71,-55.43000000000001
5571,CUST_02609,2023-10-01,contraction,418.71,353.21,-65.5
5572,CUST_02609,2024-01-01,churn,353.21,0.0,-353.21
5573,CUST_02610,2023-10-22,new,0.0,115.74,115.74
5574,CUST_02610,2024-07-01,churn,115.74,0.0,-115.74
5575,CUST_02611,2024-12-04,new,0.0,456.62,456.62
5576,CUST_02612,2023-01-13,new,0.0,77.41,77.41
5577,CUST_02612,2023-02-01,contraction,77.41,67.25,-10.159999999999997
5578,CUST_02612,2024-03-01,churn,67.25,0.0,-67.25
5579,CUST_02613,2023-03-10,new,0.0,345.72,345.72
5580,CUST_02613,2024-01-01,contraction,345.72,285.44,-60.28000000000003
5581,CUST_02613,2024-08-01,expansion,285.44,397.6,112.16000000000003
5582,CUST_02613,2024-11-01,expansion,397.6,461.2,63.599999999999966
5583,CUST_02614,2023-01-07,new,0.0,62.51,62.51
5584,CUST_02614,2024-10-01,expansion,62.51,85.29,22.78000000000001
5585,CUST_02614,2024-11-01,contraction,85.29,78.56,-6.730000000000004
5586,CUST_02615,2024-10-03,new,0.0,107.64,107.64
5587,CUST_02616,2024-02-15,new,0.0,138.05,138.05
5588,CUST_02616,2024-02-01,contraction,138.05,125.97,-12.080000000000013
5589,CUST_02617,2023-10-26,new,0.0,125.31,125.31
5590,CUST_02617,2024-06-01,contraction,125.31,113.68,-11.629999999999995
5591,CUST_02618,2022-01-05,new,0.0,374.42,374.42
5592,CUST_02618,2024-11-01,expansion,374.42,471.01,96.58999999999997
5593,CUST_02619,2024-02-21,new,0.0,215.47,215.47
5594,CUST_02619,2024-11-01,expansion,215.47,272.85,57.380000000000024
5595,CUST_02620,2023-02-16,new,0.0,308.41,308.41
5596,CUST_02620,2024-12-01,expansion,308.41,398.78,90.36999999999995
5597,CUST_02621,2023-02-27,new,0.0,135.68,135.68
5598,CUST_02621,2024-08-01,churn,135.68,0.0,-135.68
5599,CUST_02622,2024-01-27,new,0.0,304.09,304.09
5600,CUST_02622,2024-09-01,expansion,304.09,363.21,59.120000000000005
5601,CUST_02623,2023-03-05,new,0.0,397.38,397.38
5602,CUST_02624,2024-11-26,new,0.0,210.92,210.92
5603,CUST_02625,2024-10-27,new,0.0,99.52,99.52
5604,CUST_02625,2024-10-01,expansion,99.52,114.69,15.170000000000002
5605,CUST_02626,2023-03-26,new,0.0,292.04,292.04
5606,CUST_02626,2024-01-01,expansion,292.04,376.29,84.25
5607,CUST_02626,2024-06-01,expansion,376.29,459.77,83.47999999999996
5608,CUST_02627,2023-11-02,new,0.0,252.34,252.34
5609,CUST_02627,2024-05-01,contraction,252.34,235.76,-16.580000000000013
5610,CUST_02627,2024-10-01,expansion,235.76,336.23,100.47000000000003
5611,CUST_02627,2024-11-01,expansion,336.23,471.26,135.02999999999997
5612,CUST_02628,2023-02-01,new,0.0,65.87,65.87
5613,CUST_02628,2023-10-01,contraction,65.87,61.81,-4.060000000000002
5614,CUST_02628,2024-07-01,expansion,61.81,84.87,23.060000000000002
5615,CUST_02628,2024-09-01,expansion,84.87,102.43,17.560000000000002
5616,CUST_02628,2024-11-01,churn,102.43,0.0,-102.43
5617,CUST_02629,2024-11-23,new,0.0,109.38,109.38
5618,CUST_02630,2024-10-16,new,0.0,120.02,120.02
5619,CUST_02631,2024-11-14,new,0.0,70.64,70.64
5620,CUST_02631,2024-12-01,expansion,70.64,81.44,10.799999999999997
5621,CUST_02632,2022-10-11,new,0.0,135.73,135.73
5622,CUST_02632,2024-09-01,churn,135.73,0.0,-135.73
5623,CUST_02633,2024-03-14,new,0.0,227.49,227.49
5624,CUST_02633,2024-08-01,expansion,227.49,302.89,75.39999999999998
5625,CUST_02633,2024-11-01,contraction,302.89,261.88,-41.00999999999999
5626,CUST_02633,2024-12-01,churn,261.88,0.0,-261.88
5627,CUST_02634,2024-02-11,new,0.0,101.22,101.22
5628,CUST_02634,2024-06-01,contraction,101.22,92.2,-9.019999999999996
5629,CUST_02635,2023-02-08,new,0.0,138.63,138.63
5630,CUST_02635,2024-12-01,expansion,138.63,190.16,51.53
5631,CUST_02636,2022-12-25,new,0.0,215.25,215.25
5632,CUST_02636,2024-02-01,expansion,215.25,289.52,74.26999999999998
5633,CUST_02637,2022-07-12,new,0.0,404.71,404.71
5634,CUST_02637,2022-12-01,contraction,404.71,360.0,-44.70999999999998
5635,CUST_02637,2023-11-01,contraction,360.0,290.39,-69.61000000000001
5636,CUST_02637,2024-03-01,expansion,290.39,349.77,59.379999999999995
5637,CUST_02638,2023-12-20,new,0.0,376.15,376.15
5638,CUST_02638,2024-08-01,expansion,376.15,518.76,142.61
5639,CUST_02639,2022-05-08,new,0.0,114.05,114.05
5640,CUST_02639,2023-03-01,churn,114.05,0.0,-114.05
5641,CUST_02640,2022-02-18,new,0.0,50.76,50.76
5642,CUST_02640,2024-01-01,expansion,50.76,68.36,17.6
5643,CUST_02640,2024-04-01,expansion,68.36,94.57,26.209999999999994
5644,CUST_02640,2024-10-01,expansion,94.57,121.95,27.38000000000001
5645,CUST_02640,2024-12-01,expansion,121.95,156.83,34.88000000000001
5646,CUST_02641,2023-09-26,new,0.0,278.11,278.11
5647,CUST_02641,2023-11-01,contraction,278.11,235.2,-42.910000000000025
5648,CUST_02641,2024-05-01,contraction,235.2,193.79,-41.41
5649,CUST_02641,2024-10-01,contraction,193.79,159.4,-34.389999999999986
5650,CUST_02641,2024-11-01,churn,159.4,0.0,-159.4
5651,CUST_02642,2023-02-22,new,0.0,93.91,93.91
5652,CUST_02642,2024-10-01,expansion,93.91,129.35,35.44
5653,CUST_02643,2024-10-13,new,0.0,457.69,457.69
5654,CUST_02643,2024-10-13,churn,457.69,0.0,-457.69
5655,CUST_02644,2024-12-21,new,0.0,90.25,90.25
5656,CUST_02645,2024-02-04,new,0.0,2467.1,2467.1
5657,CUST_02645,2024-08-01,contraction,2467.1,2023.44,-443.65999999999985
5658,CUST_02646,2024-12-12,new,0.0,354.3,354.3
5659,CUST_02647,2023-06-23,new,0.0,2873.87,2873.87
5660,CUST_02648,2022-11-19,new,0.0,51.4,51.4
5661,CUST_02648,2023-11-01,contraction,51.4,42.96,-8.439999999999998
5662,CUST_02648,2024-07-01,expansion,42.96,54.35,11.39
5663,CUST_02648,2024-11-01,expansion,54.35,73.49,19.139999999999993
5664,CUST_02649,2024-08-17,new,0.0,137.25,137.25
5665,CUST_02649,2024-10-01,expansion,137.25,194.86,57.610000000000014
5666,CUST_02650,2022-01-16,new,0.0,147.71,147.71
5667,CUST_02650,2023-02-01,contraction,147.71,122.61,-25.10000000000001
5668,CUST_02651,2022-11-05,new,0.0,50.97,50.97
5669,CUST_02651,2024-12-01,expansion,50.97,63.67,12.700000000000003
5670,CUST_02652,2022-06-24,new,0.0,108.97,108.97
5671,CUST_02652,2022-12-01,churn,108.97,0.0,-108.97
5672,CUST_02653,2023-01-07,new,0.0,78.05,78.05
5673,CUST_02653,2024-02-01,expansion,78.05,103.54,25.49000000000001
5674,CUST_02653,2024-04-01,expansion,103.54,119.41,15.86999999999999
5675,CUST_02653,2024-08-01,expansion,119.41,169.64,50.22999999999999
5676,CUST_02653,2024-10-01,churn,169.64,0.0,-169.64
5677,CUST_02654,2024-01-15,new,0.0,92.79,92.79
5678,CUST_02654,2024-02-01,expansion,92.79,114.43,21.64
5679,CUST_02655,2023-03-27,new,0.0,90.74,90.74
5680,CUST_02655,2023-06-01,churn,90.74,0.0,-90.74
5681,CUST_02656,2024-11-23,new,0.0,96.76,96.76
5682,CUST_02656,2024-12-01,churn,96.76,0.0,-96.76
5683,CUST_02657,2024-12-18,new,0.0,127.08,127.08
5684,CUST_02658,2023-02-09,new,0.0,886.61,886.61
5685,CUST_02658,2024-06-01,contraction,886.61,752.75,-133.86
5686,CUST_02659,2024-07-20,new,0.0,103.14,103.14
5687,CUST_02659,2024-12-01,contraction,103.14,95.24,-7.900000000000006
5688,CUST_02660,2023-06-12,new,0.0,65.5,65.5
5689,CUST_02660,2024-09-01,churn,65.5,0.0,-65.5
5690,CUST_02661,2023-01-10,new,0.0,145.83,145.83
5691,CUST_02662,2022-08-26,new,0.0,120.95,120.95
5692,CUST_02662,2022-09-01,contraction,120.95,108.51,-12.439999999999998
5693,CUST_02663,2024-04-11,new,0.0,93.96,93.96
5694,CUST_02663,2024-05-01,expansion,93.96,114.65,20.690000000000012
5695,CUST_02664,2023-02-11,new,0.0,310.05,310.05
5696,CUST_02664,2024-08-01,churn,310.05,0.0,-310.05
5697,CUST_02665,2023-06-15,new,0.0,825.66,825.66
5698,CUST_02666,2023-02-15,new,0.0,87.64,87.64
5699,CUST_02666,2023-07-01,churn,87.64,0.0,-87.64
5700,CUST_02667,2024-01-21,new,0.0,1736.92,1736.92
5701,CUST_02668,2024-03-21,new,0.0,61.82,61.82
5702,CUST_02668,2024-10-01,contraction,61.82,57.4,-4.420000000000002
5703,CUST_02669,2024-09-20,new,0.0,327.04,327.04
5704,CUST_02669,2024-09-01,expansion,327.04,456.64,129.59999999999997
5705,CUST_02670,2022-12-23,new,0.0,136.97,136.97
5706,CUST_02670,2024-07-01,expansion,136.97,159.94,22.97
5707,CUST_02670,2024-08-01,churn,159.94,0.0,-159.94
5708,CUST_02671,2022-07-02,new,0.0,369.3,369.3
5709,CUST_02671,2023-01-01,churn,369.3,0.0,-369.3
5710,CUST_02672,2024-01-01,new,0.0,55.3,55.3
5711,CUST_02672,2024-09-01,churn,55.3,0.0,-55.3
5712,CUST_02673,2022-07-26,new,0.0,135.56,135.56
5713,CUST_02673,2023-11-01,churn,135.56,0.0,-135.56
5714,CUST_02674,2022-11-16,new,0.0,62.31,62.31
5715,CUST_02674,2024-03-01,expansion,62.31,75.59,13.280000000000001
5716,CUST_02674,2024-04-01,expansion,75.59,88.08,12.489999999999995
5717,CUST_02674,2024-10-01,contraction,88.08,79.02,-9.060000000000002
5718,CUST_02675,2024-11-08,new,0.0,58.2,58.2
5719,CUST_02676,2024-11-04,new,0.0,404.74,404.74
5720,CUST_02677,2024-12-09,new,0.0,131.44,131.44
5721,CUST_02678,2023-02-08,new,0.0,120.6,120.6
5722,CUST_02678,2023-05-01,churn,120.6,0.0,-120.6
5723,CUST_02679,2024-03-09,new,0.0,300.44,300.44
5724,CUST_02679,2024-03-01,expansion,300.44,401.63,101.19
5725,CUST_02679,2024-06-01,contraction,401.63,337.48,-64.14999999999998
5726,CUST_02680,2024-07-15,new,0.0,94.65,94.65
5727,CUST_02680,2024-09-01,contraction,94.65,80.9,-13.75
5728,CUST_02680,2024-10-01,expansion,80.9,94.78,13.879999999999995
5729,CUST_02680,2024-11-01,expansion,94.78,117.7,22.92
5730,CUST_02681,2023-03-14,new,0.0,478.65,478.65
5731,CUST_02681,2024-01-01,expansion,478.65,612.27,133.62
5732,CUST_02682,2022-09-06,new,0.0,114.2,114.2
5733,CUST_02682,2022-10-01,contraction,114.2,106.68,-7.519999999999996
5734,CUST_02682,2023-02-01,churn,106.68,0.0,-106.68
5735,CUST_02683,2024-08-25,new,0.0,102.1,102.1
5736,CUST_02684,2023-12-21,new,0.0,73.18,73.18
5737,CUST_02684,2024-02-01,expansion,73.18,96.51,23.33
5738,CUST_02684,2024-05-01,expansion,96.51,137.86,41.35000000000001
5739,CUST_02684,2024-07-01,expansion,137.86,167.44,29.579999999999984
5740,CUST_02684,2024-09-01,expansion,167.44,237.47,70.03
5741,CUST_02685,2022-03-15,new,0.0,148.76,148.76
5742,CUST_02685,2024-01-01,churn,148.76,0.0,-148.76
5743,CUST_02686,2023-08-26,new,0.0,102.26,102.26
