customer_id,company_name,industry,employee_size,signup_date,sales_rep,acquisition_channel,country,lifetime_value
CUST_03047,Nimbus Software,Retail,201-1000,2023-02-12,Rep_2,LinkedIn Ads,USA,1666.67
CUST_03048,Vertex Software,Manufacturing,1-10,2024-12-19,Rep_6,Paid Search,Germany,3755.67
CUST_03049,Helix Analytics,SaaS,1-10,2023-10-09,Rep_6,Referral,Australia,4024.0
CUST_03050,Pulse Technologies,Finance,11-50,2024-07-16,Rep_2,Organic,USA,1666.67
CUST_03051,Orion Technologies,Finance,1-10,2022-11-13,Rep_10,Paid Search,UK,100000.0
CUST_03052,Vertex Analytics,Healthcare,11-50,2022-07-01,Rep_3,Organic,India,5163.0
CUST_03053,Nova Systems,Retail,11-50,2022-11-02,Rep_1,Organic,Germany,100000.0
CUST_03054,Vertex Analytics,Healthcare,11-50,2023-03-18,Rep_4,Paid Search,USA,1666.67
CUST_03055,Nimbus Solutions,SaaS,11-50,2022-01-24,Rep_11,Organic,USA,1666.67
CUST_03056,Zenith Systems,Retail,11-50,2022-09-03,Rep_7,Partner,Germany,326735.0
CUST_03057,Vertex AI,EdTech,51-200,2024-02-06,Rep_3,Organic,Australia,2102.67
CUST_03058,Pulse Analytics,SaaS,11-50,2024-12-23,Rep_12,Paid Search,India,22794.44
CUST_03059,Quantum Systems,Finance,1-10,2022-09-04,Rep_10,LinkedIn Ads,UK,100000.0
CUST_03060,Zenith AI,SaaS,1000+,2022-03-18,Rep_6,Organic,Australia,4753.67
CUST_03061,Orion Cloud,Retail,11-50,2022-06-20,Rep_4,LinkedIn Ads,India,11111.11
CUST_03062,Pulse Solutions,Retail,11-50,2023-12-13,Rep_11,LinkedIn Ads,USA,100000.0
CUST_03063,Helix Technologies,SaaS,1000+,2024-10-03,Rep_6,Partner,UK,23223.89
CUST_03064,Vertex Software,Healthcare,11-50,2023-09-20,Rep_14,LinkedIn Ads,India,197852.5
CUST_03065,Nimbus Technologies,Manufacturing,1-10,2022-11-10,Rep_15,LinkedIn Ads,USA,11111.11
CUST_03066,Nova Systems,Finance,1-10,2023-01-04,Rep_8,Partner,Germany,1666.67
CUST_03067,Quantum Analytics,Retail,1000+,2023-02-12,Rep_2,Referral,Germany,100000.0
CUST_03068,Vertex Systems,Healthcare,51-200,2022-03-24,Rep_3,Paid Search,UK,11111.11
CUST_03069,Vertex Cloud,SaaS,1-10,2022-12-25,Rep_2,Organic,India,11111.11
CUST_03070,Helix Labs,Manufacturing,1000+,2022-02-23,Rep_4,Paid Search,India,1666.67
CUST_03071,Pulse AI,EdTech,11-50,2024-02-13,Rep_4,Paid Search,India,3429.33
CUST_03072,Zenith Solutions,Healthcare,51-200,2023-02-04,Rep_1,Partner,USA,5472.33
CUST_03073,Vertex Cloud,SaaS,11-50,2023-02-18,Rep_1,Partner,USA,2087.0
CUST_03074,Pulse Analytics,Manufacturing,11-50,2023-03-01,Rep_15,Partner,India,1666.67
CUST_03075,Quantum Labs,SaaS,1-10,2023-02-05,Rep_12,Paid Search,USA,112663.75
CUST_03076,Pulse Labs,SaaS,51-200,2022-12-19,Rep_14,Paid Search,Germany,11111.11
CUST_03077,Nimbus Labs,Retail,1000+,2022-03-08,Rep_8,LinkedIn Ads,India,100000.0
CUST_03078,Zenith Technologies,Manufacturing,1-10,2022-02-12,Rep_12,Paid Search,USA,5596.67
CUST_03079,Quantum Cloud,EdTech,1-10,2022-02-08,Rep_15,LinkedIn Ads,USA,100000.0
CUST_03080,Orion Cloud,SaaS,11-50,2022-01-17,Rep_4,LinkedIn Ads,UK,1666.67
CUST_03081,Quantum Cloud,SaaS,1-10,2023-01-16,Rep_6,Paid Search,UK,1848.0
CUST_03082,Vertex Technologies,Finance,11-50,2022-02-27,Rep_8,Organic,India,1666.67
CUST_03083,Nimbus Analytics,Retail,1-10,2024-02-07,Rep_5,Referral,India,2885.0
CUST_03084,Orion Software,EdTech,201-1000,2024-10-03,Rep_10,Paid Search,USA,3678.33
CUST_03085,Nimbus AI,EdTech,11-50,2022-02-05,Rep_1,Paid Search,Germany,11111.11
CUST_03086,Summit AI,Retail,1000+,2022-11-15,Rep_1,Partner,USA,3244.67
CUST_03087,Nimbus Solutions,Finance,1-10,2022-01-20,Rep_7,Partner,Australia,1666.67
CUST_03088,Apex Software,Finance,11-50,2023-10-02,Rep_2,Paid Search,Germany,4843.0
CUST_03089,Quantum Analytics,SaaS,201-1000,2023-01-11,Rep_1,Partner,UK,1666.67
CUST_03090,Nova Labs,EdTech,11-50,2024-03-22,Rep_2,Paid Search,India,4746.33
CUST_03091,Apex Systems,Healthcare,1-10,2024-11-13,Rep_11,LinkedIn Ads,Australia,4644.33
CUST_03092,Quantum AI,Retail,51-200,2024-03-26,Rep_1,LinkedIn Ads,India,25295.56
CUST_03093,Zenith Cloud,Healthcare,1000+,2024-06-06,Rep_9,Paid Search,India,5218.0
CUST_03094,Nova AI,Manufacturing,51-200,2023-10-01,Rep_2,Paid Search,USA,4373.0
CUST_03095,Summit Labs,Finance,11-50,2023-06-15,Rep_13,Paid Search,USA,1666.67
CUST_03096,Zenith Analytics,Manufacturing,11-50,2024-04-26,Rep_14,Organic,UK,1666.67
CUST_03097,Pulse Labs,Healthcare,51-200,2022-02-05,Rep_14,Paid Search,USA,108320.0
CUST_03098,Pulse Software,Healthcare,1-10,2024-11-11,Rep_6,Paid Search,USA,354085.0
CUST_03099,Vertex Technologies,Healthcare,51-200,2024-12-15,Rep_2,Partner,UK,356387.5
CUST_03100,Nova Solutions,SaaS,11-50,2023-02-14,Rep_15,Paid Search,Canada,1666.67
CUST_03101,Summit Cloud,SaaS,1-10,2022-01-26,Rep_8,LinkedIn Ads,USA,11111.11
CUST_03102,Quantum Analytics,Healthcare,11-50,2023-07-25,Rep_6,Paid Search,UK,1666.67
CUST_03103,Vertex Software,Manufacturing,11-50,2024-03-16,Rep_11,LinkedIn Ads,USA,20363.89
CUST_03104,Zenith Analytics,Manufacturing,1-10,2022-11-24,Rep_6,Referral,USA,19480.56
CUST_03105,Vertex Technologies,Healthcare,1-10,2023-06-18,Rep_12,Paid Search,India,1666.67
CUST_03106,Orion Cloud,Finance,11-50,2024-05-05,Rep_11,Paid Search,Australia,100000.0
CUST_03107,Zenith Cloud,Retail,11-50,2023-02-23,Rep_8,Paid Search,UK,100000.0
CUST_03108,Pulse Software,Healthcare,11-50,2022-02-06,Rep_11,Partner,India,100000.0
CUST_03109,Nimbus Analytics,Retail,1-10,2024-03-11,Rep_9,Organic,USA,11111.11
CUST_03110,Orion Cloud,Finance,1-10,2024-10-21,Rep_5,LinkedIn Ads,India,20747.78
CUST_03111,Apex Technologies,Retail,1-10,2024-01-19,Rep_2,Paid Search,USA,100000.0
CUST_03112,Nova Analytics,Finance,1-10,2024-12-07,Rep_7,Paid Search,UK,23241.11
CUST_03113,Summit Systems,Manufacturing,11-50,2023-11-18,Rep_9,Paid Search,Germany,5968.0
CUST_03114,Pulse Solutions,EdTech,11-50,2022-10-26,Rep_2,LinkedIn Ads,USA,3063.0
CUST_03115,Pulse Solutions,Finance,201-1000,2023-03-05,Rep_12,Referral,USA,3303.0
CUST_03116,Vertex Analytics,Healthcare,1-10,2023-10-14,Rep_5,Paid Search,UK,100000.0
CUST_03117,Helix Cloud,Manufacturing,201-1000,2022-01-05,Rep_5,Paid Search,India,1666.67
CUST_03118,Apex Cloud,Healthcare,1-10,2024-12-13,Rep_11,Organic,UK,3933.67
CUST_03119,Nimbus Systems,EdTech,1-10,2023-04-13,Rep_13,LinkedIn Ads,UK,1666.67
CUST_03120,Summit Labs,Healthcare,201-1000,2023-12-10,Rep_2,Referral,USA,1666.67
CUST_03121,Summit Systems,Manufacturing,1-10,2024-02-07,Rep_1,LinkedIn Ads,USA,100000.0
CUST_03122,Orion Technologies,Healthcare,201-1000,2022-11-09,Rep_12,Paid Search,Canada,3809.67
CUST_03123,Zenith Software,Retail,11-50,2023-04-03,Rep_11,Paid Search,Canada,1666.67
CUST_03124,Vertex Solutions,EdTech,201-1000,2023-06-03,Rep_3,Referral,India,2524.33
CUST_03125,Apex Technologies,Retail,51-200,2024-08-08,Rep_4,LinkedIn Ads,India,1666.67
CUST_03126,Pulse Labs,Finance,1-10,2023-11-04,Rep_15,LinkedIn Ads,India,263758.75
CUST_03127,Apex Systems,Healthcare,51-200,2024-11-27,Rep_14,Paid Search,Australia,2866.67
CUST_03128,Pulse Software,SaaS,11-50,2024-11-14,Rep_15,Partner,India,2714.33
CUST_03129,Nova Technologies,EdTech,201-1000,2024-03-07,Rep_10,LinkedIn Ads,UK,14302.22
CUST_03130,Orion Cloud,Retail,11-50,2022-03-18,Rep_10,Paid Search,USA,3137.0
CUST_03131,Nimbus Software,EdTech,1-10,2023-03-01,Rep_4,Paid Search,Germany,3019.33
CUST_03132,Zenith Technologies,Healthcare,1-10,2023-06-15,Rep_3,LinkedIn Ads,Canada,23371.67
CUST_03133,Orion Systems,Retail,1-10,2023-03-22,Rep_13,Paid Search,Canada,5394.33
CUST_03134,Helix Solutions,Finance,1-10,2023-11-20,Rep_4,Partner,Germany,8520.0
CUST_03135,Orion Software,Retail,1-10,2024-05-17,Rep_12,Organic,USA,1949.67
CUST_03136,Pulse Technologies,Retail,11-50,2024-11-03,Rep_7,Paid Search,India,21697.22
CUST_03137,Apex Labs,EdTech,1000+,2023-01-27,Rep_3,Paid Search,USA,4260.0
CUST_03138,Summit Solutions,Retail,1-10,2024-03-25,Rep_1,LinkedIn Ads,USA,2436.67
CUST_03139,Summit AI,EdTech,11-50,2023-08-06,Rep_13,Organic,Germany,4811.0
CUST_03140,Helix Software,SaaS,1-10,2024-12-23,Rep_5,Paid Search,USA,1739.67
CUST_03141,Orion Analytics,Retail,51-200,2023-02-03,Rep_10,Paid Search,Germany,30536.11
CUST_03142,Pulse Cloud,Healthcare,1000+,2023-01-14,Rep_14,LinkedIn Ads,USA,8757.67
CUST_03143,Zenith Systems,Retail,11-50,2024-01-26,Rep_1,Referral,USA,19099.44
CUST_03144,Nimbus Technologies,Healthcare,201-1000,2022-10-11,Rep_5,LinkedIn Ads,USA,11111.11
CUST_03145,Quantum Solutions,Manufacturing,1-10,2023-12-24,Rep_14,LinkedIn Ads,India,4598.67
CUST_03146,Pulse Technologies,Manufacturing,1-10,2022-11-10,Rep_5,Paid Search,USA,1666.67
CUST_03147,Summit Cloud,Retail,1000+,2024-02-11,Rep_9,Organic,UK,26435.0
CUST_03148,Orion Cloud,Healthcare,1-10,2022-10-18,Rep_6,LinkedIn Ads,USA,1666.67
CUST_03149,Nova Solutions,Retail,1-10,2023-12-02,Rep_4,LinkedIn Ads,UK,4863.33
CUST_03150,Quantum AI,Healthcare,1000+,2022-02-16,Rep_8,Paid Search,India,1666.67
CUST_03151,Pulse AI,EdTech,51-200,2022-02-07,Rep_8,Paid Search,India,1666.67
CUST_03152,Apex Technologies,Manufacturing,1-10,2022-01-15,Rep_13,LinkedIn Ads,Australia,100000.0
CUST_03153,Nimbus Labs,Healthcare,11-50,2022-07-26,Rep_4,Partner,UK,1666.67
CUST_03154,Nova Labs,EdTech,1-10,2023-03-06,Rep_12,Partner,India,2532.67
CUST_03155,Pulse Systems,Finance,51-200,2024-03-27,Rep_9,Paid Search,Germany,2819.0
CUST_03156,Orion Cloud,Finance,51-200,2022-02-12,Rep_11,LinkedIn Ads,UK,2692.33
CUST_03157,Pulse Technologies,Retail,1-10,2024-10-01,Rep_9,Partner,India,5077.33
CUST_03158,Vertex Software,Retail,11-50,2023-12-12,Rep_11,Paid Search,Canada,3580.33
CUST_03159,Vertex Cloud,Healthcare,1-10,2024-12-13,Rep_4,LinkedIn Ads,UK,5629.33
CUST_03160,Summit AI,Finance,1-10,2023-07-25,Rep_15,LinkedIn Ads,Canada,3987.33
CUST_03161,Summit Analytics,Manufacturing,11-50,2022-02-12,Rep_10,Organic,Australia,2968.0
CUST_03162,Apex Technologies,Healthcare,11-50,2024-03-19,Rep_11,LinkedIn Ads,USA,30688.33
CUST_03163,Vertex Software,EdTech,1-10,2023-11-25,Rep_6,Partner,UK,8269.67
CUST_03164,Nova Software,Retail,11-50,2024-11-24,Rep_4,Paid Search,USA,4414.67
CUST_03165,Nimbus Systems,Finance,51-200,2023-02-19,Rep_3,LinkedIn Ads,USA,1666.67
CUST_03166,Pulse Labs,Healthcare,1-10,2022-12-09,Rep_13,Paid Search,India,2362.0
CUST_03167,Summit Cloud,Healthcare,1-10,2022-01-14,Rep_1,Paid Search,USA,1666.67
CUST_03168,Orion Labs,SaaS,11-50,2022-12-11,Rep_7,Referral,USA,117648.75
CUST_03169,Helix Labs,Manufacturing,201-1000,2022-03-12,Rep_10,Paid Search,India,11111.11
CUST_03170,Apex Systems,EdTech,1-10,2023-05-22,Rep_13,Referral,USA,1666.67
CUST_03171,Zenith Software,Manufacturing,201-1000,2023-02-03,Rep_1,Paid Search,India,2370.33
CUST_03172,Pulse Technologies,SaaS,1-10,2022-10-07,Rep_8,Paid Search,India,1666.67
CUST_03173,Zenith Labs,EdTech,11-50,2024-03-02,Rep_3,Paid Search,USA,6385.33
CUST_03174,Vertex Systems,Manufacturing,51-200,2022-02-26,Rep_14,LinkedIn Ads,USA,234120.0
CUST_03175,Apex Solutions,Finance,201-1000,2024-12-22,Rep_11,Referral,India,2847.33
CUST_03176,Nova Software,Retail,1-10,2024-02-24,Rep_1,Paid Search,Germany,27487.78
CUST_03177,Pulse Software,Finance,1000+,2022-04-17,Rep_13,Paid Search,India,1666.67
CUST_03178,Quantum AI,Retail,1-10,2024-03-16,Rep_2,LinkedIn Ads,UK,2843.67
CUST_03179,Orion AI,SaaS,1-10,2023-04-07,Rep_3,Partner,USA,100000.0
CUST_03180,Nimbus Solutions,Retail,11-50,2024-10-25,Rep_6,LinkedIn Ads,UK,2476.33
CUST_03181,Nimbus Solutions,Finance,11-50,2023-12-08,Rep_4,Paid Search,India,1666.67
CUST_03182,Pulse Analytics,Healthcare,1-10,2023-03-18,Rep_4,Partner,USA,1666.67
CUST_03183,Nova Technologies,Manufacturing,1-10,2022-01-23,Rep_9,Paid Search,USA,1666.67
CUST_03184,Nimbus AI,Healthcare,51-200,2022-11-04,Rep_11,Referral,USA,1666.67
CUST_03185,Helix Analytics,Retail,11-50,2024-03-24,Rep_14,LinkedIn Ads,USA,2461.0
CUST_03186,Helix Software,Manufacturing,51-200,2023-01-06,Rep_4,Paid Search,USA,1946.0
CUST_03187,Zenith Software,Manufacturing,1000+,2022-03-10,Rep_5,Paid Search,USA,1666.67
CUST_03188,Apex Software,Retail,1-10,2022-10-27,Rep_15,LinkedIn Ads,USA,173722.5
CUST_03189,Pulse Systems,SaaS,11-50,2022-12-09,Rep_11,LinkedIn Ads,UK,1666.67
CUST_03190,Helix Software,SaaS,1-10,2023-11-14,Rep_3,Partner,Canada,25776.67
CUST_03191,Quantum Analytics,Finance,11-50,2022-03-13,Rep_1,Partner,Australia,2079.67
CUST_03192,Orion AI,Manufacturing,1-10,2022-02-13,Rep_9,LinkedIn Ads,USA,1666.67
CUST_03193,Summit AI,Retail,11-50,2023-12-04,Rep_7,LinkedIn Ads,Germany,5678.0
CUST_03194,Nimbus Cloud,EdTech,51-200,2022-10-26,Rep_5,Paid Search,Australia,100000.0
CUST_03195,Nova Software,EdTech,201-1000,2022-02-07,Rep_14,Paid Search,USA,1666.67
CUST_03196,Zenith Technologies,Manufacturing,1-10,2024-03-19,Rep_13,Paid Search,India,4962.33
CUST_03197,Helix Technologies,SaaS,51-200,2023-11-10,Rep_1,LinkedIn Ads,Canada,334765.0
CUST_03198,Apex Technologies,EdTech,1000+,2023-01-10,Rep_1,Partner,India,1911.33
CUST_03199,Apex Analytics,Healthcare,51-200,2023-03-05,Rep_15,Paid Search,USA,325818.75
CUST_03200,Apex AI,EdTech,51-200,2024-02-08,Rep_15,LinkedIn Ads,USA,5148.67
CUST_03201,Apex Technologies,Manufacturing,51-200,2023-03-23,Rep_6,Partner,USA,3789.33
CUST_03202,Nova Systems,Retail,1-10,2022-12-16,Rep_14,LinkedIn Ads,USA,1666.67
CUST_03203,Pulse AI,Finance,11-50,2022-05-25,Rep_8,LinkedIn Ads,India,1666.67
CUST_03204,Quantum Analytics,Finance,1-10,2023-12-27,Rep_3,Paid Search,Germany,2336.0
CUST_03205,Pulse AI,Healthcare,1-10,2022-10-19,Rep_4,Paid Search,USA,11111.11
CUST_03206,Nova Solutions,Healthcare,11-50,2023-08-19,Rep_15,LinkedIn Ads,USA,1666.67
CUST_03207,Orion Solutions,SaaS,201-1000,2024-01-18,Rep_15,Paid Search,USA,11111.11
CUST_03208,Helix Technologies,SaaS,11-50,2022-03-03,Rep_8,Referral,UK,5506.0
CUST_03209,Orion AI,Finance,51-200,2023-08-27,Rep_9,Paid Search,India,1666.67
CUST_03210,Nova Software,SaaS,51-200,2023-02-05,Rep_10,Paid Search,India,5174.67
CUST_03211,Helix Systems,Finance,11-50,2022-03-12,Rep_8,Paid Search,Germany,5016.67
CUST_03212,Zenith AI,EdTech,1-10,2024-08-13,Rep_4,Paid Search,UK,100000.0
CUST_03213,Nimbus Software,Healthcare,1000+,2024-07-16,Rep_12,Referral,India,1666.67
CUST_03214,Summit Technologies,EdTech,1-10,2023-03-08,Rep_3,Partner,USA,100000.0
CUST_03215,Nova Solutions,Finance,1-10,2024-03-06,Rep_10,Referral,Australia,5875.33
CUST_03216,Pulse Software,Retail,201-1000,2022-05-19,Rep_15,LinkedIn Ads,USA,1666.67
CUST_03217,Zenith Analytics,Healthcare,11-50,2022-04-26,Rep_13,Paid Search,USA,1666.67
CUST_03218,Pulse Technologies,Manufacturing,51-200,2022-09-15,Rep_4,Paid Search,Canada,108478.75
CUST_03219,Zenith Cloud,Healthcare,11-50,2023-01-12,Rep_15,Paid Search,USA,100000.0
CUST_03220,Quantum Analytics,EdTech,11-50,2022-08-19,Rep_1,Paid Search,USA,294882.5
CUST_03221,Pulse Cloud,EdTech,51-200,2022-04-16,Rep_13,Paid Search,Canada,100000.0
CUST_03222,Pulse AI,Manufacturing,11-50,2024-06-18,Rep_3,Organic,India,182508.75
CUST_03223,Pulse Software,Retail,1-10,2023-11-05,Rep_14,Partner,USA,1666.67
CUST_03224,Vertex Labs,Finance,201-1000,2022-11-26,Rep_6,LinkedIn Ads,Canada,2037.0
CUST_03225,Quantum Systems,Finance,1-10,2023-11-17,Rep_9,Paid Search,India,1666.67
CUST_03226,Apex Technologies,Healthcare,1-10,2024-03-10,Rep_5,Paid Search,India,10557.67
CUST_03227,Apex Systems,Manufacturing,11-50,2024-05-15,Rep_3,Partner,USA,343895.0
CUST_03228,Helix Labs,Finance,11-50,2023-04-16,Rep_5,Partner,USA,1666.67
CUST_03229,Vertex Software,SaaS,51-200,2023-10-24,Rep_2,Organic,USA,3045.33
CUST_03230,Quantum Labs,Healthcare,1-10,2023-09-01,Rep_7,Organic,Australia,100000.0
CUST_03231,Nova Labs,Finance,201-1000,2023-12-17,Rep_7,Partner,USA,1666.67
CUST_03232,Quantum Software,Healthcare,51-200,2024-10-21,Rep_7,LinkedIn Ads,Germany,2801.33
CUST_03233,Vertex Systems,Retail,1-10,2024-03-04,Rep_12,LinkedIn Ads,Germany,100000.0
CUST_03234,Nova Cloud,Retail,1-10,2024-03-24,Rep_13,Paid Search,India,6471.0
CUST_03235,Nova Labs,SaaS,11-50,2024-08-15,Rep_15,Organic,India,4967.33
CUST_03236,Helix Solutions,Healthcare,1-10,2023-01-25,Rep_10,Referral,Germany,2377.0
CUST_03237,Nimbus AI,Retail,1-10,2022-11-02,Rep_7,Paid Search,USA,1666.67
CUST_03238,Orion Labs,EdTech,201-1000,2022-02-13,Rep_2,LinkedIn Ads,Australia,13229.44
CUST_03239,Nimbus Labs,Finance,1-10,2024-04-27,Rep_2,Paid Search,India,3472.0
CUST_03240,Zenith AI,EdTech,11-50,2022-03-25,Rep_3,Paid Search,USA,11528.33
CUST_03241,Nimbus Technologies,SaaS,51-200,2023-12-09,Rep_5,Paid Search,USA,2143.33
CUST_03242,Summit Software,Healthcare,1-10,2024-08-14,Rep_13,Paid Search,USA,2892.0
CUST_03243,Zenith Solutions,SaaS,1-10,2023-10-19,Rep_7,Paid Search,USA,16172.78
CUST_03244,Summit Systems,Retail,51-200,2023-10-11,Rep_1,Paid Search,Australia,25115.0
CUST_03245,Nimbus Analytics,Healthcare,1-10,2022-02-17,Rep_14,Referral,Germany,1666.67
CUST_03246,Vertex Labs,Finance,11-50,2022-09-03,Rep_12,Organic,UK,48145.56
CUST_03247,Vertex Systems,Retail,1-10,2024-10-08,Rep_8,LinkedIn Ads,USA,3271.67
CUST_03248,Quantum AI,EdTech,11-50,2024-07-01,Rep_2,LinkedIn Ads,Australia,3090.67
CUST_03249,Nova AI,SaaS,1-10,2022-09-27,Rep_13,Referral,USA,11111.11
CUST_03250,Pulse Labs,SaaS,51-200,2022-04-13,Rep_14,Paid Search,USA,25415.0
CUST_03251,Helix AI,Healthcare,51-200,2023-02-24,Rep_4,Referral,India,11111.11
CUST_03252,Apex Technologies,Healthcare,51-200,2024-05-22,Rep_6,Paid Search,India,1666.67
CUST_03253,Pulse Labs,SaaS,11-50,2023-12-24,Rep_12,Paid Search,India,1666.67
CUST_03254,Vertex AI,Healthcare,1-10,2024-02-10,Rep_5,LinkedIn Ads,UK,100000.0
CUST_03255,Quantum Systems,Healthcare,1-10,2022-11-17,Rep_7,LinkedIn Ads,Germany,100000.0
CUST_03256,Nova Solutions,Healthcare,1-10,2024-11-25,Rep_7,Paid Search,Canada,24711.67
CUST_03257,Nimbus Cloud,EdTech,1000+,2022-11-17,Rep_15,Organic,UK,2817.33
CUST_03258,Orion Analytics,Manufacturing,1-10,2023-11-02,Rep_11,Paid Search,USA,17535.0
CUST_03259,Vertex Technologies,Manufacturing,11-50,2023-07-26,Rep_2,LinkedIn Ads,USA,1666.67
CUST_03260,Helix Cloud,SaaS,1-10,2023-01-14,Rep_4,Paid Search,USA,100000.0
CUST_03261,Summit Systems,SaaS,51-200,2024-12-27,Rep_14,Organic,UK,22239.44
CUST_03262,Zenith AI,SaaS,11-50,2022-01-06,Rep_13,Paid Search,Australia,1666.67
CUST_03263,Orion AI,Finance,1-10,2024-11-02,Rep_10,Partner,USA,1666.67
CUST_03264,Pulse Technologies,EdTech,201-1000,2023-02-06,Rep_13,LinkedIn Ads,UK,10969.33
CUST_03265,Summit Analytics,Finance,51-200,2024-11-11,Rep_12,Paid Search,USA,6652.33
CUST_03266,Helix Software,Finance,1-10,2024-03-03,Rep_6,LinkedIn Ads,India,4583.0
CUST_03267,Quantum AI,Retail,1-10,2024-08-21,Rep_3,Partner,Australia,1971.0
CUST_03268,Zenith Systems,EdTech,11-50,2023-03-05,Rep_11,Referral,Canada,1812.33
CUST_03269,Vertex Systems,Finance,51-200,2022-02-14,Rep_3,Paid Search,UK,23360.56
CUST_03270,Pulse Technologies,EdTech,11-50,2022-11-06,Rep_3,Paid Search,Australia,1666.67
CUST_03271,Helix AI,Finance,201-1000,2024-10-10,Rep_6,Partner,Canada,2744.67
CUST_03272,Pulse Cloud,Healthcare,1-10,2024-12-17,Rep_9,LinkedIn Ads,India,11453.89
CUST_03273,Helix Solutions,EdTech,11-50,2022-03-14,Rep_8,Paid Search,India,43312.22
CUST_03274,Nova AI,SaaS,1-10,2022-10-09,Rep_4,Paid Search,Australia,3443.0
CUST_03275,Summit Solutions,Retail,11-50,2024-02-21,Rep_8,LinkedIn Ads,Germany,23889.44
CUST_03276,Vertex Analytics,Retail,201-1000,2022-12-17,Rep_4,Referral,USA,100000.0
CUST_03277,Nova Software,EdTech,11-50,2022-10-13,Rep_3,Partner,USA,1716.0
CUST_03278,Pulse Technologies,Healthcare,51-200,2024-02-18,Rep_8,Paid Search,Germany,3317.67
CUST_03279,Summit Technologies,EdTech,1-10,2023-04-04,Rep_14,Paid Search,UK,100000.0
CUST_03280,Quantum Systems,Manufacturing,1-10,2023-03-22,Rep_3,LinkedIn Ads,USA,5610.0
CUST_03281,Zenith Software,Finance,51-200,2023-12-18,Rep_11,Referral,Canada,11871.67
CUST_03282,Pulse Cloud,Finance,11-50,2024-10-21,Rep_1,Partner,Canada,295033.75
CUST_03283,Vertex Cloud,SaaS,201-1000,2024-01-14,Rep_8,Paid Search,USA,3525.67
CUST_03284,Quantum Analytics,Finance,201-1000,2022-07-17,Rep_13,Paid Search,India,2380.67
CUST_03285,Apex Cloud,Manufacturing,11-50,2024-03-05,Rep_6,LinkedIn Ads,Germany,100000.0
CUST_03286,Pulse Analytics,Retail,201-1000,2024-03-03,Rep_7,Partner,USA,1666.67
CUST_03287,Zenith Systems,SaaS,51-200,2024-10-14,Rep_5,Organic,USA,16502.22
CUST_03288,Zenith AI,Finance,51-200,2024-03-15,Rep_14,Referral,India,34109.44
CUST_03289,Nimbus Systems,EdTech,1-10,2023-08-19,Rep_12,Paid Search,Canada,1666.67
CUST_03290,Vertex AI,Finance,11-50,2022-08-18,Rep_13,LinkedIn Ads,USA,189738.75
CUST_03291,Orion Cloud,SaaS,11-50,2023-10-17,Rep_12,LinkedIn Ads,Australia,3040.67
CUST_03292,Vertex Technologies,EdTech,1000+,2023-10-23,Rep_2,Referral,USA,1666.67
CUST_03293,Zenith Solutions,SaaS,201-1000,2022-03-27,Rep_2,LinkedIn Ads,USA,1666.67
CUST_03294,Apex Solutions,Finance,1000+,2023-08-04,Rep_5,Partner,USA,6265.0
CUST_03295,Nimbus AI,Retail,1-10,2024-03-11,Rep_8,Partner,USA,11111.11
CUST_03296,Vertex Solutions,Manufacturing,1-10,2024-03-05,Rep_8,Paid Search,India,100000.0
CUST_03297,Zenith Analytics,SaaS,11-50,2024-10-17,Rep_6,Paid Search,UK,25672.22
CUST_03298,Zenith Cloud,Finance,51-200,2022-08-22,Rep_1,LinkedIn Ads,USA,226813.75
CUST_03299,Quantum Technologies,EdTech,11-50,2023-05-19,Rep_12,LinkedIn Ads,Australia,100000.0
CUST_03300,Helix Analytics,Retail,1-10,2024-03-18,Rep_7,LinkedIn Ads,India,1666.67
CUST_03301,Helix Analytics,EdTech,1-10,2024-10-26,Rep_14,Partner,UK,4207.33
CUST_03302,Summit Cloud,SaaS,1-10,2024-03-26,Rep_6,Paid Search,Germany,10667.0
CUST_03303,Orion Technologies,Manufacturing,201-1000,2022-02-18,Rep_5,Organic,UK,11111.11
CUST_03304,Vertex AI,Healthcare,11-50,2024-12-26,Rep_4,Paid Search,India,2314.33
CUST_03305,Orion Solutions,Finance,1-10,2024-10-12,Rep_12,Paid Search,India,238401.25
CUST_03306,Orion Labs,Healthcare,1-10,2024-03-26,Rep_15,Paid Search,USA,1666.67
CUST_03307,Quantum Software,EdTech,11-50,2022-04-25,Rep_14,Paid Search,Germany,100000.0
CUST_03308,Quantum Cloud,Manufacturing,201-1000,2022-02-22,Rep_12,Paid Search,Australia,5373.67
CUST_03309,Vertex Systems,Healthcare,11-50,2023-01-12,Rep_13,LinkedIn Ads,India,165290.0
CUST_03310,Quantum Technologies,SaaS,11-50,2022-03-19,Rep_2,LinkedIn Ads,Canada,22356.11
CUST_03311,Pulse Analytics,EdTech,51-200,2023-10-21,Rep_15,LinkedIn Ads,USA,1666.67
CUST_03312,Summit AI,Healthcare,11-50,2022-10-15,Rep_8,Partner,USA,24034.44
CUST_03313,Nimbus Analytics,Manufacturing,1-10,2023-09-18,Rep_10,Paid Search,India,33830.56
CUST_03314,Pulse AI,EdTech,1-10,2024-01-15,Rep_11,Organic,USA,100000.0
CUST_03315,Zenith Analytics,Manufacturing,11-50,2022-01-06,Rep_15,LinkedIn Ads,India,1666.67
CUST_03316,Nova Software,Healthcare,11-50,2023-10-21,Rep_10,Referral,USA,1666.67
